"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,Explore,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,6.86626866,"7-day click or 1-day view",1.49853092,4582,1.03712087,4418,0,,,Reach,4418,1.55415769,2,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913 - Copy",Flyer_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"Instagram Reels",not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913 - Copy",6.85,"7-day click or 1-day view",3.11222172,2201,1.07000486,2057,0.03044071,67,,"Website adds to cart",60,0.11416667,60,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"FlyerNew_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913 - Copy",Feed,not_delivering,ad,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,6.84,"7-day click or 1-day view",6.53919694,1046,1.35492228,772,0.02198853,23,,"Website adds to cart",44,0.15545455,44,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Feed,not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,6.78304774,"7-day click or 1-day view",1.8001719,3768,1.01920476,3697,0,,,Reach,3697,1.83474377,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913,Flyer_24-55_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913Flyer_9-8-2025,"Facebook Reels",not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913,6.71257285,"7-day click or 1-day view",3.77110834,1780,1.18745831,1499,0.03314607,59,,"Website adds to cart",63,0.10654878,63,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913 - Copy","FlyerNew_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913 - Copy",Feed,not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913 - Copy",6.62,"7-day click or 1-day view",3.32830568,1989,1.0722372,1855,0.02614379,52,,"Website adds to cart",90,0.07355556,90,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,Feed,not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,6.53532551,"7-day click or 1-day view",2.71062858,2411,1.02074513,2362,0.00082953,2,,Reach,2362,2.76686093,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",Flyer_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"Instagram Stories",not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",6.49018942,"7-day click or 1-day view",3.61570441,1795,1.03997683,1726,0.02395543,43,,"Website adds to cart",44,0.1475043,44,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,6.38,"7-day click or 1-day view",4.9419055,1291,1.15992812,1113,0.04260263,55,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,"IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LAL_9-8-25 - Copy",CRS_EN_Edmonton_SEP12_7PM_Thai_9-8-2025,Feed,not_delivering,ad,"IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LAL_9-8-25 - Copy",6.31,"7-day click or 1-day view",3.90712074,1615,1.05624591,1529,0.02229102,36,,"Website adds to cart",52,0.12134615,52,2025-04-01,2025-09-17
CA-Edmonton-Traffic-SEP2025-Target,Targeted,"T-Flyer - Max Name","Facebook Reels",not_delivering,ad,Targeted,6.17,"7-day click or 1-day view",3.13835198,1966,1.16607355,1686,0.05391658,106,,"Landing page views",95,0.06494737,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,CRS_EN_Edmonton_SEP12_7PM_NotADoctor_8-3-2025,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,6.07,"7-day click, 1-day view, or 1-day engaged-view",7.84237726,774,1.31409168,589,0.00516796,4,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,"Instagram Stories",not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,6.01549193,"7-day click or 1-day view",1.48640769,4047,1.02455696,3950,0.00172968,7,,Reach,3950,1.52290935,1,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,"Instagram Reels",not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,5.84275711,"7-day click or 1-day view",1.42680271,4095,1.02657308,3989,0.002442,10,,Reach,3989,1.46471725,5,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,"Instagram Reels",not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,5.75751335,"7-day click or 1-day view",1.36208028,4227,1,4227,0.00118287,5,,Reach,4227,1.36208028,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,"FlyerNew_24-55_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913 - Copy","Instagram Stories",not_delivering,ad,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,5.66793148,"7-day click or 1-day view",4.30040325,1318,1.16740478,1129,0.03338392,44,,"Website adds to cart",55,0.1030533,55,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_NotADoctor_8-3-2025,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,5.59,"7-day click or 1-day view",4.98217469,1122,1.21691974,922,0.04901961,55,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,5.42,"7-day click or 1-day view",4.86535009,1114,1.12185297,993,0.0556553,62,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,Feed,not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,5.41537773,"7-day click or 1-day view",1.35181671,4006,1.044317,3836,0.00124813,5,,Reach,3836,1.41172517,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,5.24,"7-day click, 1-day view, or 1-day engaged-view",5.02879079,1042,1.36925099,761,0.02399232,25,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"FlyerNew_24-55_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913Flyer_9-8-2025 - Copy","Facebook Reels",not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,5.15788525,"7-day click or 1-day view",3.74846311,1376,1.19237435,1154,0.02252907,31,,"Website adds to cart",34,0.15170251,34,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_Big_6-25-25,Feed,not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,5.03911232,"7-day click or 1-day view",2.14247973,2352,1.00728051,2335,0.00552721,13,,Reach,2335,2.15807808,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,5.01,"7-day click, 1-day view, or 1-day engaged-view",6.43958869,778,1.22712934,634,0.01670951,13,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_JobInterview_8-22-2025,"Facebook Reels",not_delivering,ad,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,4.85234413,"7-day click or 1-day view",4.92623769,985,1.1400463,864,0.02944162,29,,"Website adds to cart",11,0.44112219,11,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,Flyer_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"Instagram Reels",not_delivering,ad,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,4.82,"7-day click or 1-day view",5.73809524,840,1.33122029,631,0.05952381,50,,"Website adds to cart",59,0.08169492,59,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,4.77,"7-day click, 1-day view, or 1-day engaged-view",4.32456936,1103,1.30378251,846,0.01722575,19,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Edmonton_SEP12_7PM_NotADoctor_7-25-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,4.74,"7-day click or 1-day view",3.50332594,1353,1.23448905,1096,0.05173688,70,,"Landing page views",34,0.13941176,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,CRS_EN_Edmonton_SEP12_7PM_JobInterview_8-22-2025,Feed,not_delivering,ad,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,4.67,"7-day click or 1-day view",5.55952381,840,1.0741688,782,0.06666667,56,,"Website adds to cart",13,0.35923077,13,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2","FlyerNew_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913 - Copy","Instagram Stories",not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",4.65184645,"7-day click or 1-day view",3.70075295,1257,1.08268734,1161,0.01988862,25,,"Website adds to cart",19,0.24483402,19,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,"Instagram Reels",not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,4.59483801,"7-day click or 1-day view",1.45360266,3161,1.00158428,3156,0.00094907,3,,Reach,3156,1.45590558,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",Flyer_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,Feed,not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",4.56901372,"7-day click or 1-day view",3.53638833,1292,1.04955321,1231,0.0123839,16,,"Website adds to cart",19,0.24047441,19,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,Feed,not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,4.42,"7-day click or 1-day view",1.79528838,2462,1.01400329,2428,0.00040617,1,,Reach,2428,1.82042834,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Warm_9-8-25,CRS_EN_Edmonton_SEP12_7PM_Thai_9-8-2025,"Instagram Stories",not_delivering,ad,IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Warm_9-8-25,4.18,"7-day click or 1-day view",7.15753425,584,1.18218623,494,0.01883562,11,,"Website adds to cart",11,0.38,11,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,4.14,"7-day click, 1-day view, or 1-day engaged-view",3.290938,1258,1.25174129,1005,0.01828299,23,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",Flyer_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"Instagram Reels",not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",4.11111692,"7-day click or 1-day view",3.20180445,1284,1.02310757,1255,0.0334891,43,,"Website adds to cart",28,0.1468256,28,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,Feed,not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,3.9742446,"7-day click or 1-day view",2.55250135,1557,1.01235371,1538,0.00064226,1,,Reach,1538,2.5840342,,2025-04-01,2025-09-17
CA-Edmonton-Traffic-SEP2025-Interest,Interest,"I-CRS - Piss Guy",Feed,not_delivering,ad,Interest,3.90997442,"7-day click or 1-day view",5.09111253,768,1.0893617,705,0.08723958,67,,"Landing page views",63,0.06206309,1,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Warm_9-8-25,CRS_EN_Edmonton_SEP12_7PM_Thai_9-8-2025,"Facebook Reels",not_delivering,ad,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Warm_9-8-25,3.63421848,"7-day click or 1-day view",11.68558996,311,1.34632035,231,0.04180064,13,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913,"FlyerNew_24-55_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913Flyer_9-8-2025 - Copy","Facebook Reels",not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913,3.57065274,"7-day click or 1-day view",4.04377434,883,1.19972826,736,0.03057758,27,,"Website adds to cart",36,0.0991848,36,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,3.55,"7-day click, 1-day view, or 1-day engaged-view",5.49535604,646,1.20522388,536,0.01702786,11,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,Feed,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,3.53322571,"7-day click or 1-day view",1.47648379,2393,1.00757895,2375,0.00083577,2,,Reach,2375,1.48767398,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,3.47,"7-day click, 1-day view, or 1-day engaged-view",6.94,500,1.44092219,347,0.012,6,,"Website adds to cart",,,,2025-04-01,2025-09-17
CA-Edmonton-Traffic-SEP2025-Target,Targeted,"T-Flyer - Max Name","Instagram Stories",not_delivering,ad,Targeted,3.47,"7-day click or 1-day view",3.60706861,962,1.1452381,840,0.07900208,76,,"Landing page views",69,0.05028986,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,"Instagram Reels",not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,3.41664717,"7-day click or 1-day view",1.34938672,2532,1.04412371,2425,0.00118483,3,,Reach,2425,1.40892667,1,2025-04-01,2025-09-17
CA-Edmonton-Traffic-SEP2025-Target,Targeted,"T-Flyer - Max Name","Instagram Reels",not_delivering,ad,Targeted,3.4,"7-day click or 1-day view",2.90598291,1170,1.12716763,1038,0.07179487,84,,"Landing page views",77,0.04415584,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"FlyerTonight_24-55_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913Flyer_9-8-2025 - Copy 2",Feed,not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,3.3,"7-day click or 1-day view",5.83038869,566,1.12524851,503,0.04240283,24,,"Website adds to cart",38,0.08684211,38,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,Explore,not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,3.26635478,"7-day click or 1-day view",1.32724696,2461,1.03273185,2383,0.00040634,1,,Reach,2383,1.37069021,1,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Explore,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,3.23706783,"7-day click or 1-day view",1.4074208,2300,1.04735883,2196,0,,,Reach,2196,1.47407461,,2025-04-01,2025-09-17
FB_CA_Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Edmonton_SEP12_7PM_PissGuy_7-8-25,"Facebook Reels",inactive,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,3.23,"7-day click or 1-day view",3.34022751,967,1.24935401,774,0.07032058,68,,"Landing page views",57,0.05666667,6,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2","FlyerNew_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913 - Copy",Feed,not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",3.20748299,"7-day click or 1-day view",3.2171344,997,1.06403415,937,0.02407222,24,,"Website adds to cart",28,0.11455296,28,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,3.08,"7-day click, 1-day view, or 1-day engaged-view",3.09859155,994,1.29258778,769,0.02313883,23,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"FlyerNew_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913 - Copy","Instagram Reels",not_delivering,ad,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,3.07,"7-day click or 1-day view",5.81439394,528,1.34010152,394,0.03977273,21,,"Website adds to cart",32,0.0959375,32,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,Flyer_EN_Edmonton_SEP12_7PM_Flyer_8-3-2025,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,3.03,"7-day click or 1-day view",3.95045632,767,1.23113965,623,0.02607562,20,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,Explore,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,3.01918383,"7-day click or 1-day view",1.44251497,2093,1,2093,0.00095557,2,,Reach,2093,1.44251497,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_NotADoctor_8-3-2025,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,2.99,"7-day click or 1-day view",4.37774524,683,1.13643927,601,0.06295754,43,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,2.98,"7-day click, 1-day view, or 1-day engaged-view",3.34831461,890,1.24128312,717,0.02808989,25,,"Website adds to cart",,,,2025-04-01,2025-09-17
