"Reporting starts","Reporting ends","Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,2.617482,"7-day click or 1-day view",2.556135,1024,1.029146,995,0.00097656,1,995,reach,2.63063526,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,3.796199,"7-day click or 1-day view",2.386046,1591,1.004419,1584,0.00125707,2,1584,reach,2.39659021,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,3.3868,"7-day click or 1-day view",2.257866,1500,1.001335,1498,0.00133333,2,1498,reach,2.26088095,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,3.423637,"7-day click or 1-day view",2.913734,1175,1.012931,1160,0.00255319,3,1160,reach,2.95141118,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,"22:00:00 - 22:59:59",active,10,Daily,52.596265,"7-day click or 1-day view",6.776996,7761,1.159916,6691,0.07060946,548,,,,Ongoing
2025-04-01,2025-09-17,IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,"22:00:00 - 22:59:59",active,"Using ad set budget",0,60.772539,"7-day click or 1-day view",7.018425,8659,1.191059,7270,0.04965931,430,,,,Ongoing
2025-04-01,2025-09-17,US-Sacramento-Traffic-NOV2025-Interest,"23:00:00 - 23:59:59",inactive,20,Daily,15.483882,"7-day click or 1-day view",5.486847,2822,1.078334,2617,0.06201276,175,,,,2025-11-08
2025-04-01,2025-09-17,US-Sacramento-Traffic-NOV2025-Target,"23:00:00 - 23:59:59",inactive,20,Daily,3.675649,"7-day click or 1-day view",6.646743,553,1.031716,536,0.11392405,63,,,,2025-11-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,2.346708,"7-day click or 1-day view",2.056712,1141,1.027928,1110,0.00087642,1,1110,reach,2.11415142,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,1.933157,"7-day click or 1-day view",2.369065,816,1.021277,799,0.00122549,1,799,reach,2.4194702,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,1.763541,"7-day click or 1-day view",2.26095,780,1,780,0,,780,reach,2.26094956,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,3.162597,"7-day click or 1-day view",2.32715,1359,1.028766,1321,0.00147167,2,1321,reach,2.39409326,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,"23:00:00 - 23:59:59",active,10,Daily,39.4272,"7-day click or 1-day view",7.101441,5552,1.148056,4836,0.06736311,374,,,,Ongoing
2025-04-01,2025-09-17,IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,"23:00:00 - 23:59:59",active,"Using ad set budget",0,42.291767,"7-day click or 1-day view",7.15839,5908,1.098141,5380,0.0401151,237,,,,Ongoing
