"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories","Mobile web",iPhone,active,"Using ad set budget",0,0,"7-day click or 1-day view",0,2,0,0,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories","Mobile web","Android Smartphone",active,"Using ad set budget",0,0.009987,"7-day click or 1-day view",9.986842,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",In-app,iPhone,active,"Using ad set budget",0,28.302711,"7-day click or 1-day view",7.883763,3590,1.122928,3197,0.02896936,104,123,actions:offsite_conversion.fb_pixel_add_to_cart,0.23010334,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",In-app,iPad,active,"Using ad set budget",0,0.019974,"7-day click or 1-day view",3.994737,5,1,5,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",In-app,"Android Smartphone",active,"Using ad set budget",0,2.906171,"7-day click or 1-day view",8.186397,355,1.095679,324,0.03661972,13,19,actions:offsite_conversion.fb_pixel_add_to_cart,0.15295637,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",Desktop,Desktop,active,"Using ad set budget",0,0.019974,"7-day click or 1-day view",9.986842,2,1,2,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,iPhone,active,"Using ad set budget",0,18.245961,"7-day click or 1-day view",6.021769,3030,1.042312,2907,0.01947195,59,75,actions:offsite_conversion.fb_pixel_add_to_cart,0.24327947,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,iPad,active,"Using ad set budget",0,0.049934,"7-day click or 1-day view",4.993421,10,1,10,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,"Android Tablet",active,"Using ad set budget",0,0.009987,"7-day click or 1-day view",9.986842,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,"Android Smartphone",active,"Using ad set budget",0,2.376868,"7-day click or 1-day view",6.406653,371,1.06,350,0.0296496,11,12,actions:offsite_conversion.fb_pixel_add_to_cart,0.19807237,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Explore,In-app,iPhone,active,"Using ad set budget",0,0.199737,"7-day click or 1-day view",4.993421,40,1.111111,36,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Explore,In-app,"Android Smartphone",active,"Using ad set budget",0,0.019974,"7-day click or 1-day view",4.993421,4,2,2,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,"Mobile web",iPhone,active,"Using ad set budget",0,0.099868,"7-day click or 1-day view",5.256233,19,1.583333,12,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,"Mobile web",iPad,active,"Using ad set budget",0,0.009987,"7-day click or 1-day view",4.993421,2,0,0,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,"Mobile web","Android Smartphone",active,"Using ad set budget",0,0.009987,"7-day click or 1-day view",2.496711,4,2,2,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,In-app,iPhone,active,"Using ad set budget",0,14.720605,"7-day click or 1-day view",7.070416,2082,1.096367,1899,0.02833814,59,66,actions:offsite_conversion.fb_pixel_add_to_cart,0.22303947,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,In-app,iPad,active,"Using ad set budget",0,0.009987,"7-day click or 1-day view",9.986842,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,In-app,"Android Tablet",active,"Using ad set budget",0,0.009987,"7-day click or 1-day view",9.986842,1,0,0,0,,,,,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,In-app,"Android Smartphone",active,"Using ad set budget",0,1.248355,"7-day click or 1-day view",7.705897,162,1.173913,138,0.00617284,1,1,actions:offsite_conversion.fb_pixel_add_to_cart,1.24835526,Ongoing
2025-09-22,2025-09-22,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Feed,Desktop,Desktop,active,"Using ad set budget",0,0.039947,"7-day click or 1-day view",3.994737,10,1,10,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Feed: video feeds",In-app,iPhone,active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",3.328369,3,1,3,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Right column",Desktop,Desktop,active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",0.832092,12,2,6,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Marketplace,In-app,iPhone,active,"Using ad set budget",0,0.079881,"7-day click or 1-day view",6.14468,13,1,13,0.07692308,1,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Marketplace,In-app,"Android Smartphone",active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",4.992553,2,1,2,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Marketplace,Desktop,Desktop,active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",9.985106,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,"Mobile web",iPhone,active,"Using ad set budget",0,0.409389,"7-day click or 1-day view",4.54877,90,1.011236,89,0.01111111,1,4,actions:offsite_conversion.fb_pixel_add_to_cart,0.10234733,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,"Mobile web",iPad,active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",9.985106,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,"Mobile web","Android Smartphone",active,"Using ad set budget",0,0.119821,"7-day click or 1-day view",3.423465,35,1.129032,31,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,In-app,iPhone,active,"Using ad set budget",0,15.716556,"7-day click or 1-day view",5.866576,2679,1.145851,2338,0.02762225,74,84,actions:offsite_conversion.fb_pixel_add_to_cart,0.18710186,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,In-app,iPad,active,"Using ad set budget",0,0.069896,"7-day click or 1-day view",8.736968,8,1.142857,7,0.25,2,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,In-app,"Android Smartphone",active,"Using ad set budget",0,3.534727,"7-day click or 1-day view",5.832884,606,1.111927,545,0.01485149,9,12,actions:offsite_conversion.fb_pixel_add_to_cart,0.29456062,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,Feed,Desktop,Desktop,active,"Using ad set budget",0,0.539196,"7-day click or 1-day view",11.472249,47,1.119048,42,0.04255319,2,2,actions:offsite_conversion.fb_pixel_add_to_cart,0.26959786,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Stories",In-app,iPhone,active,"Using ad set budget",0,1.048436,"7-day click or 1-day view",8.45513,124,1.024793,121,0.0483871,6,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Stories",In-app,"Android Smartphone",active,"Using ad set budget",0,0.129806,"7-day click or 1-day view",6.181256,21,1,21,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Reels","Mobile web",iPhone,active,"Using ad set budget",0,0.199702,"7-day click or 1-day view",4.34135,46,1.179487,39,0.02173913,1,2,actions:offsite_conversion.fb_pixel_add_to_cart,0.09985106,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Reels","Mobile web","Android Smartphone",active,"Using ad set budget",0,0.069896,"7-day click or 1-day view",6.989574,10,1.111111,9,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Reels",In-app,Other,active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",9.985106,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Reels",In-app,iPhone,active,"Using ad set budget",0,9.93518,"7-day click or 1-day view",6.236774,1593,1.111654,1433,0.01632141,26,33,actions:offsite_conversion.fb_pixel_add_to_cart,0.30106607,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Reels",In-app,iPad,active,"Using ad set budget",0,0.059911,"7-day click or 1-day view",7.488829,8,1.142857,7,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook Reels",In-app,"Android Smartphone",active,"Using ad set budget",0,1.507751,"7-day click or 1-day view",5.799042,260,1.198157,217,0.03076923,8,4,actions:offsite_conversion.fb_pixel_add_to_cart,0.37693774,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook profile feed",In-app,iPhone,active,"Using ad set budget",0,0.029955,"7-day click or 1-day view",4.279331,7,1,7,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Facebook,"Facebook profile feed",In-app,"Android Smartphone",active,"Using ad set budget",0,0.009985,"7-day click or 1-day view",3.328369,3,1,3,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Right column",Desktop,Desktop,active,"Using ad set budget",0,0,"7-day click or 1-day view",0,6,1.2,5,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Marketplace,In-app,iPhone,active,"Using ad set budget",0,0.020014,"7-day click or 1-day view",1.250882,16,1.142857,14,0.0625,1,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Marketplace,In-app,"Android Smartphone",active,"Using ad set budget",0,0.040028,"7-day click or 1-day view",6.671371,6,1,6,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Marketplace,Desktop,Desktop,active,"Using ad set budget",0,0.010007,"7-day click or 1-day view",5.003529,2,1,2,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,"Mobile web",iPhone,active,"Using ad set budget",0,0.68048,"7-day click or 1-day view",5.866206,116,1.09434,106,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,"Mobile web","Android Smartphone",active,"Using ad set budget",0,0.160113,"7-day click or 1-day view",5.337097,30,1.034483,29,0.06666667,2,2,actions:offsite_conversion.fb_pixel_add_to_cart,0.08005646,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,In-app,Other,active,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,In-app,iPhone,active,"Using ad set budget",0,13.729682,"7-day click or 1-day view",5.282679,2599,1.136423,2287,0.01346672,35,48,actions:offsite_conversion.fb_pixel_add_to_cart,0.28603505,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,In-app,iPad,active,"Using ad set budget",0,0.020014,"7-day click or 1-day view",2.859159,7,1,7,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,In-app,"Android Smartphone",active,"Using ad set budget",0,3.302329,"7-day click or 1-day view",4.995959,661,1.107203,597,0.01815431,12,22,actions:offsite_conversion.fb_pixel_add_to_cart,0.15010586,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,Feed,Desktop,Desktop,active,"Using ad set budget",0,0.420296,"7-day click or 1-day view",12.008469,35,1.09375,32,0.08571429,3,8,actions:offsite_conversion.fb_pixel_add_to_cart,0.05253705,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Stories",In-app,iPhone,active,"Using ad set budget",0,0.570402,"7-day click or 1-day view",8.912535,64,1.015873,63,0.015625,1,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Stories",In-app,"Android Smartphone",active,"Using ad set budget",0,0.060042,"7-day click or 1-day view",7.505293,8,1,8,0.125,1,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Reels","Mobile web",iPhone,active,"Using ad set budget",0,0.140099,"7-day click or 1-day view",4.378088,32,1.103448,29,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Reels","Mobile web","Android Smartphone",active,"Using ad set budget",0,0.050035,"7-day click or 1-day view",3.848868,13,1.083333,12,0.07692308,1,2,actions:offsite_conversion.fb_pixel_add_to_cart,0.02501764,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Reels",In-app,iPhone,active,"Using ad set budget",0,7.835526,"7-day click or 1-day view",6.116726,1281,1.086514,1179,0.02498048,32,41,actions:offsite_conversion.fb_pixel_add_to_cart,0.19111038,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Reels",In-app,iPad,active,"Using ad set budget",0,0,"7-day click or 1-day view",0,4,1,4,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook Reels",In-app,"Android Smartphone",active,"Using ad set budget",0,1.280903,"7-day click or 1-day view",5.359428,239,1.106481,216,0.0251046,6,10,actions:offsite_conversion.fb_pixel_add_to_cart,0.12809033,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook profile feed",In-app,iPhone,active,"Using ad set budget",0,0.040028,"7-day click or 1-day view",4.447581,9,1,9,0,,,,,Ongoing
2025-09-22,2025-09-22,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",Facebook,"Facebook profile feed",In-app,"Android Smartphone",active,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,1,3,0,,,,,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,"Instagram Stories",In-app,iPhone,not_delivering,"Using ad set budget",0,4.4,"7-day click, 1-day view, or 1-day engaged-view",8.429119,522,1.078512,484,0.02490421,13,18,actions:offsite_conversion.fb_pixel_add_to_cart,0.24444444,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,"Instagram Stories",In-app,"Android Smartphone",not_delivering,"Using ad set budget",0,0.33,"7-day click, 1-day view, or 1-day engaged-view",7.021277,47,1.044444,45,0.0212766,1,9,actions:offsite_conversion.fb_pixel_add_to_cart,0.03666667,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,"Instagram Stories",Desktop,Desktop,not_delivering,"Using ad set budget",0,0.01,"7-day click, 1-day view, or 1-day engaged-view",5,2,1,2,0,,,,,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,"Instagram Reels",In-app,iPhone,not_delivering,"Using ad set budget",0,7.87,"7-day click, 1-day view, or 1-day engaged-view",6.498761,1211,1.032396,1173,0.02559868,31,42,actions:offsite_conversion.fb_pixel_add_to_cart,0.18738095,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,"Instagram Reels",In-app,iPad,not_delivering,"Using ad set budget",0,0.01,"7-day click, 1-day view, or 1-day engaged-view",5,2,1,2,0,,,,,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,"Instagram Reels",In-app,"Android Smartphone",not_delivering,"Using ad set budget",0,1.26,"7-day click, 1-day view, or 1-day engaged-view",7.455621,169,1.030488,164,0.00591716,1,2,actions:offsite_conversion.fb_pixel_add_to_cart,0.63,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Explore,In-app,iPhone,not_delivering,"Using ad set budget",0,0.13,"7-day click, 1-day view, or 1-day engaged-view",4.642857,28,1.076923,26,0,,,,,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Explore,In-app,"Android Smartphone",not_delivering,"Using ad set budget",0,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Feed,"Mobile web",iPhone,not_delivering,"Using ad set budget",0,0.1,"7-day click, 1-day view, or 1-day engaged-view",7.692308,13,1,13,0.07692308,1,,,,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Feed,"Mobile web","Android Smartphone",not_delivering,"Using ad set budget",0,0.03,"7-day click, 1-day view, or 1-day engaged-view",10,3,1,3,0.33333333,1,1,actions:offsite_conversion.fb_pixel_add_to_cart,0.03,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Feed,In-app,iPhone,not_delivering,"Using ad set budget",0,6.24,"7-day click, 1-day view, or 1-day engaged-view",6.341463,984,1.070729,919,0.02642276,26,37,actions:offsite_conversion.fb_pixel_add_to_cart,0.16864865,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Feed,In-app,"Android Smartphone",not_delivering,"Using ad set budget",0,0.73,"7-day click, 1-day view, or 1-day engaged-view",7.44898,98,1.053763,93,0.03061224,3,4,actions:offsite_conversion.fb_pixel_add_to_cart,0.1825,Ongoing
2025-09-22,2025-09-22,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,Instagram,Feed,Desktop,Desktop,not_delivering,"Using ad set budget",0,0.05,"7-day click, 1-day view, or 1-day engaged-view",10,5,1,5,0,,,,,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories","Mobile web",iPhone,active,"Using ad set budget",0,0.040011,"7-day click or 1-day view",8.002257,5,2.5,2,0,,,,,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories","Mobile web","Android Smartphone",active,"Using ad set budget",0,0.010003,"7-day click or 1-day view",5.00141,2,1,2,0,,,,,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",In-app,iPhone,active,"Using ad set budget",0,33.349405,"7-day click or 1-day view",7.734092,4312,1.19678,3603,0.02458256,106,126,actions:offsite_conversion.fb_pixel_add_to_cart,0.26467782,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",In-app,iPad,active,"Using ad set budget",0,0.020006,"7-day click or 1-day view",10.002821,2,0,0,0,,,,,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",In-app,"Android Smartphone",active,"Using ad set budget",0,3.350945,"7-day click or 1-day view",8.440667,397,1.028497,386,0.03526448,14,22,actions:offsite_conversion.fb_pixel_add_to_cart,0.15231568,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Stories",Desktop,Desktop,active,"Using ad set budget",0,0.040011,"7-day click or 1-day view",5.00141,8,1,8,0,,,,,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,iPhone,active,"Using ad set budget",0,10.232886,"7-day click or 1-day view",5.337969,1917,1.025682,1869,0.02347418,45,67,actions:offsite_conversion.fb_pixel_add_to_cart,0.15272964,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,iPad,active,"Using ad set budget",0,0.050014,"7-day click or 1-day view",4.546737,11,1.375,8,0,,,,,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,"Instagram Reels",In-app,"Android Smartphone",active,"Using ad set budget",0,1.770499,"7-day click or 1-day view",6.04266,293,1,293,0.01365188,4,4,actions:offsite_conversion.fb_pixel_add_to_cart,0.44262482,Ongoing
2025-09-21,2025-09-21,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",Instagram,Explore,In-app,iPhone,active,"Using ad set budget",0,0.470133,"7-day click or 1-day view",5.733324,82,1,82,0.01219512,1,,,,Ongoing
