"Campaign name","Time of day (viewer's time zone)","Ad Set Name","Ad name","Campaign ID","Ad set ID","Ad ID","Delivery status","Delivery level","Ad Set Name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)",Frequency,"Link clicks","CPC (cost per link click)","CTR (Link)","Clicks (all)","CPM (cost per 1,000 impressions)","CTR (link click-through rate)","Adds to cart","Cost per add to cart","Adds to cart conversion value","Reporting starts","Reporting ends"
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"18:00:00 - 18:59:59",White-Language,Flyer,120231404065100429,120231404065250429,120231404065150429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",5,294,309,0.986,-,-,-,4.93,1.05102041,10,0.493,0.03236246,17,15.95469256,3.23624595,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"21:00:00 - 21:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",3,355,386,1.59666667,-,-,-,4.79,1.08732394,17,0.28176471,0.04404145,26,12.40932642,4.40414508,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"22:00:00 - 22:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",3,361,368,1.57,-,-,-,4.71,1.01939058,10,0.471,0.02717391,18,12.79891304,2.7173913,,,,2025-05-01,2025-09-20
"IG_FB_US_LA_SunRose_0903_7PM_Direct Sale","10:00:00 - 10:59:59","New Sales Ad Set","Sunset Sales Ad",120231876446710429,120231876446720429,120231876446700429,not_delivering,ad,"New Sales Ad Set","7-day click or 1-day view","Landing page views",,932,1011,,-,-,-,4.64154185,1.08476395,5,0.92830837,0.0049456,11,4.5910404,0.49455984,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"18:00:00 - 18:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",3,290,302,1.54666667,-,-,-,4.64,1.04137931,5,0.928,0.01655629,7,15.36423841,1.65562914,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"19:00:00 - 19:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",4,319,334,1.1525,-,-,-,4.61,1.04702194,9,0.51222222,0.02694611,16,13.80239521,2.69461078,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"09:00:00 - 09:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",,235,242,,-,-,-,4.57,1.02978723,6,0.76166667,0.02479339,9,18.88429752,2.47933884,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"22:00:00 - 22:59:59","Asian - Language",Flyer,120231404065100429,120231404065220429,120231404065110429,not_delivering,ad,"Asian - Language","7-day click or 1-day view","Meta Leads",,141,175,,-,-,-,4.54,1.24113475,,,0,0,25.94285714,,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"15:00:00 - 15:59:59",Asian,"Flyer - Copy",120231403034620429,120231403034760429,120231404029440429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",1,379,399,4.45,-,-,-,4.45,1.05277045,6,0.74166667,0.01503759,14,11.15288221,1.5037594,,,,2025-05-01,2025-09-20
"IG_FB_US_LA_SunRose_0903_7PM_Direct Sale","02:00:00 - 02:59:59","New Sales Ad Set","Sunset Sales Ad",120231876446710429,120231876446720429,120231876446700429,not_delivering,ad,"New Sales Ad Set","7-day click or 1-day view","Landing page views",,786,924,,-,-,-,4.25141225,1.17557252,15,0.28342748,0.01623377,15,4.60109551,1.62337662,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"23:00:00 - 23:59:59",Hispanics-Demographic,"Flyer - Copy",120231404065100429,120231404065260429,120231404065170429,not_delivering,ad,Hispanics-Demographic,"7-day click or 1-day view","Meta Leads",2,262,275,2.11,-,-,-,4.22,1.04961832,11,0.38363636,0.04,11,15.34545455,4,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"12:00:00 - 12:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",1,264,282,4.17,-,-,-,4.17,1.06818182,4,1.0425,0.0141844,6,14.78723404,1.41843972,,,,2025-05-01,2025-09-20
