"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-04-01,2025-09-17,FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,Threads,"Threads feed",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.03,"7-day click or 1-day view",2.307721,13,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,Threads,"Threads feed",In-app,iPhone,inactive,"Using ad set budget",0,0.240003,"7-day click or 1-day view",3.582134,67,1.395833,48,0.07462687,5,2,actions:landing_page_view,0.12000147,Ongoing
2025-04-01,2025-09-17,FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,Uncategorized,Uncategorized,Uncategorized,Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,1,1,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,25,Daily,0.03,"7-day click, 1-day view, or 1-day engaged-view",10,3,1,3,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,25,Daily,0.04,"7-day click, 1-day view, or 1-day engaged-view",6.666667,6,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,25,Daily,0.15,"7-day click, 1-day view, or 1-day engaged-view",5.172414,29,1,29,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,25,Daily,0.21,"7-day click, 1-day view, or 1-day engaged-view",3.387097,62,1.9375,32,0.08064516,5,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,25,Daily,65.04,"7-day click, 1-day view, or 1-day engaged-view",5.751172,11309,1.707277,6624,0.01423645,161,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,25,Daily,0.34,"7-day click, 1-day view, or 1-day engaged-view",4.927536,69,1.4375,48,0.01449275,1,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Reels",In-app,iPad,inactive,25,Daily,1.84,"7-day click, 1-day view, or 1-day engaged-view",9.684211,190,2.159091,88,0.01052632,2,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,25,Daily,78.38,"7-day click, 1-day view, or 1-day engaged-view",8.218517,9537,1.626364,5864,0.01740589,166,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Reels",In-app,Other,inactive,25,Daily,0.15,"7-day click, 1-day view, or 1-day engaged-view",5,30,1,30,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,25,Daily,2.07,"7-day click, 1-day view, or 1-day engaged-view",10.78125,192,1.714286,112,0.02604167,5,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Stories",In-app,"Android Tablet",inactive,25,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",10,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Stories",In-app,iPad,inactive,25,Daily,0.06,"7-day click, 1-day view, or 1-day engaged-view",7.5,8,1,8,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,25,Daily,1.97,"7-day click, 1-day view, or 1-day engaged-view",8.794643,224,2,112,0.02232143,5,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,Desktop,Desktop,inactive,25,Daily,2.68,"7-day click, 1-day view, or 1-day engaged-view",8.729642,307,1.475962,208,0.01954397,6,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,In-app,"Android Smartphone",inactive,25,Daily,31.32,"7-day click, 1-day view, or 1-day engaged-view",6.983278,4485,1.82614,2456,0.04035674,181,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,In-app,"Android Tablet",inactive,25,Daily,0.35,"7-day click, 1-day view, or 1-day engaged-view",7.777778,45,1.875,24,0.04444444,2,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,In-app,iPad,inactive,25,Daily,4.41,"7-day click, 1-day view, or 1-day engaged-view",15.154639,291,1.399038,208,0.06872852,20,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,In-app,iPhone,inactive,25,Daily,127.09,"7-day click, 1-day view, or 1-day engaged-view",6.931552,18335,1.901971,9640,0.02907008,533,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,In-app,Other,inactive,25,Daily,0.31,"7-day click, 1-day view, or 1-day engaged-view",18.235294,17,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,25,Daily,0.82,"7-day click, 1-day view, or 1-day engaged-view",5.157233,159,2.839286,56,0.01257862,2,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,"Mobile web",iPad,inactive,25,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",2.857143,7,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Feed,"Mobile web",iPhone,inactive,25,Daily,1.36,"7-day click, 1-day view, or 1-day engaged-view",4.839858,281,1.300926,216,0.01423488,4,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Marketplace,Desktop,Desktop,inactive,25,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",2.5,4,1,4,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,25,Daily,0.6,"7-day click, 1-day view, or 1-day engaged-view",2.941176,204,4.25,48,0.00490196,1,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Marketplace,In-app,iPad,inactive,25,Daily,0.03,"7-day click, 1-day view, or 1-day engaged-view",6,5,1,5,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,Marketplace,In-app,iPhone,inactive,25,Daily,2.99,"7-day click, 1-day view, or 1-day engaged-view",5.02521,595,3.71875,160,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Right column",Desktop,Desktop,inactive,25,Daily,0.06,"7-day click, 1-day view, or 1-day engaged-view",1.111111,54,3.375,16,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,25,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",10,2,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Feed: video feeds",In-app,iPad,inactive,25,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",3.333333,3,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,25,Daily,0.17,"7-day click, 1-day view, or 1-day engaged-view",10.625,16,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,Desktop,Desktop,inactive,25,Daily,1.11,"7-day click, 1-day view, or 1-day engaged-view",5.935829,187,1.263514,148,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,In-app,"Android Smartphone",inactive,25,Daily,65.24,"7-day click, 1-day view, or 1-day engaged-view",9.939062,6564,1.567335,4188,0.01736746,114,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,In-app,"Android Tablet",inactive,25,Daily,0.2,"7-day click, 1-day view, or 1-day engaged-view",11.764706,17,1.416667,12,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,In-app,iPad,inactive,25,Daily,0.53,"7-day click, 1-day view, or 1-day engaged-view",10.6,50,1.5625,32,0.06,3,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,In-app,iPhone,inactive,25,Daily,96.15,"7-day click, 1-day view, or 1-day engaged-view",10.355412,9285,1.720719,5396,0.01540118,143,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,In-app,Other,inactive,25,Daily,0.24,"7-day click, 1-day view, or 1-day engaged-view",15,16,1.333333,12,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,25,Daily,0.4,"7-day click, 1-day view, or 1-day engaged-view",3.448276,116,1.26087,92,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Feed,"Mobile web",iPhone,inactive,25,Daily,0.23,"7-day click, 1-day view, or 1-day engaged-view",2.738095,84,1.4,60,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Explore,In-app,"Android Smartphone",inactive,25,Daily,1.11,"7-day click, 1-day view, or 1-day engaged-view",6,185,1.491935,124,0.01621622,3,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Explore,In-app,"Android Tablet",inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Explore,In-app,iPad,inactive,25,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.666667,3,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,Explore,In-app,iPhone,inactive,25,Daily,1.39,"7-day click, 1-day view, or 1-day engaged-view",5.56,250,1.179245,212,0.028,7,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,25,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",1.666667,6,1,6,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Explore home",In-app,iPad,inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Explore home",In-app,iPhone,inactive,25,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",0.172414,116,1.380952,84,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,25,Daily,38.77,"7-day click, 1-day view, or 1-day engaged-view",6.447697,6013,1.606036,3744,0.01396973,84,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,25,Daily,0.13,"7-day click, 1-day view, or 1-day engaged-view",5.416667,24,1.5,16,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Reels",In-app,iPad,inactive,25,Daily,0.53,"7-day click, 1-day view, or 1-day engaged-view",7.066667,75,1.442308,52,0.02666667,2,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,25,Daily,90.49,"7-day click, 1-day view, or 1-day engaged-view",7.178328,12606,1.74889,7208,0.01848326,233,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Reels",In-app,Other,inactive,25,Daily,0.06,"7-day click, 1-day view, or 1-day engaged-view",6,10,1.25,8,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,25,Daily,0.04,"7-day click, 1-day view, or 1-day engaged-view",2.222222,18,1.125,16,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,25,Daily,9.81,"7-day click, 1-day view, or 1-day engaged-view",8.334749,1177,1.625691,724,0.02973662,35,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,25,Daily,0.01,"7-day click, 1-day view, or 1-day engaged-view",2,5,1,5,0.2,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories",In-app,iPad,inactive,25,Daily,0.29,"7-day click, 1-day view, or 1-day engaged-view",10.740741,27,1.125,24,0.07407407,2,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,25,Daily,45.49,"7-day click, 1-day view, or 1-day engaged-view",9.975877,4560,1.753846,2600,0.0254386,116,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories",In-app,Other,inactive,25,Daily,0.02,"7-day click, 1-day view, or 1-day engaged-view",10,2,1,2,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,2,1,2,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,25,Daily,0.04,"7-day click, 1-day view, or 1-day engaged-view",5,8,2,4,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,Desktop,Desktop,inactive,25,Daily,0.590137,"7-day click, 1-day view, or 1-day engaged-view",6.783189,87,1,87,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,In-app,"Android Smartphone",inactive,25,Daily,133.671131,"7-day click, 1-day view, or 1-day engaged-view",19.528288,6845,1.869708,3661,0.0092038,63,1,actions:offsite_conversion.fb_pixel_add_to_cart,133.67113055,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,In-app,"Android Tablet",inactive,25,Daily,0.220051,"7-day click, 1-day view, or 1-day engaged-view",27.506406,8,1,8,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,In-app,iPad,inactive,25,Daily,0.340079,"7-day click, 1-day view, or 1-day engaged-view",6.183258,55,1.057692,52,0.01818182,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,In-app,iPhone,inactive,25,Daily,68.265898,"7-day click, 1-day view, or 1-day engaged-view",8.731888,7818,1.305393,5989,0.01765157,138,12,actions:offsite_conversion.fb_pixel_add_to_cart,5.68882487,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,In-app,Other,inactive,25,Daily,0.010002,"7-day click, 1-day view, or 1-day engaged-view",10.002329,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,25,Daily,0.140033,"7-day click, 1-day view, or 1-day engaged-view",3.784665,37,1.027778,36,0.02702703,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,"Mobile web",iPad,inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Feed,"Mobile web",iPhone,inactive,25,Daily,0.250058,"7-day click, 1-day view, or 1-day engaged-view",6.251456,40,2,20,0.025,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Explore,In-app,"Android Smartphone",inactive,25,Daily,1.33031,"7-day click, 1-day view, or 1-day engaged-view",10.815527,123,1.28125,96,0.00813008,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Explore,In-app,iPhone,inactive,25,Daily,0.690161,"7-day click, 1-day view, or 1-day engaged-view",4.368106,158,1.19697,132,0.00632911,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,25,Daily,0.010002,"7-day click, 1-day view, or 1-day engaged-view",0.285781,35,1.458333,24,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Explore home",In-app,iPad,inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,2,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Explore home",In-app,iPhone,inactive,25,Daily,0.140033,"7-day click, 1-day view, or 1-day engaged-view",0.405892,345,1,345,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,25,Daily,53.97257,"7-day click, 1-day view, or 1-day engaged-view",13.362855,4039,1.690666,2389,0.01287447,52,4,actions:offsite_conversion.fb_pixel_add_to_cart,13.49314241,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,25,Daily,0.030007,"7-day click, 1-day view, or 1-day engaged-view",6.001398,5,1.25,4,0.2,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,iPad,inactive,25,Daily,0.13003,"7-day click, 1-day view, or 1-day engaged-view",5.653491,23,1,23,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,25,Daily,30.857186,"7-day click, 1-day view, or 1-day engaged-view",6.417884,4808,1.300514,3697,0.02516639,121,11,actions:offsite_conversion.fb_pixel_add_to_cart,2.80519875,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,25,Daily,0.150035,"7-day click, 1-day view, or 1-day engaged-view",16.670549,9,2.25,4,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,25,Daily,51.511997,"7-day click, 1-day view, or 1-day engaged-view",17.83039,2889,1.875974,1540,0.01903773,55,3,actions:offsite_conversion.fb_pixel_add_to_cart,17.17066553,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,25,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,iPad,inactive,25,Daily,0.17004,"7-day click, 1-day view, or 1-day engaged-view",5.667987,30,1,30,0.03333333,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,25,Daily,43.950236,"7-day click, 1-day view, or 1-day engaged-view",9.291805,4730,1.402312,3373,0.02642706,125,8,actions:offsite_conversion.fb_pixel_add_to_cart,5.49377944,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,25,Daily,0.010002,"7-day click, 1-day view, or 1-day engaged-view",2.000466,5,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,25,Daily,0.010002,"7-day click, 1-day view, or 1-day engaged-view",1.667055,6,1,6,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,25,Daily,0.780384,"7-day click, 1-day view, or 1-day engaged-view",24.386987,32,1.6,20,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,25,Daily,0.290143,"7-day click, 1-day view, or 1-day engaged-view",26.376602,11,2.75,4,0.09090909,1,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,25,Daily,1.210595,"7-day click, 1-day view, or 1-day engaged-view",6.543757,185,1.051136,176,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,25,Daily,0.050025,"7-day click, 1-day view, or 1-day engaged-view",2.174982,23,1.4375,16,0,,,,,Ongoing
