"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,1.03459821,"7-day click or 1-day view",2.37293168,436,1.03809524,420,0,,,Reach,420,2.46332908,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,Feed,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.99061529,"7-day click or 1-day view",3.50040738,283,1,283,0.00353357,1,,Reach,283,3.50040738,1,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,Explore,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.98285714,"7-day click or 1-day view",2.10461915,467,1.01521739,460,0,,,Reach,460,2.13664596,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Instagram Reels",not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.95618893,"7-day click or 1-day view",2.47077242,387,1.00259067,386,0.00258398,1,,Reach,386,2.47717338,1,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.92,"7-day click or 1-day view",2.71386431,339,1.02416918,331,0,,,Reach,331,2.77945619,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.89112944,"7-day click or 1-day view",3.16003348,282,1.00355872,281,0,,,Reach,281,3.17127915,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"Ads on Reels",not_delivering,ad,Interest,0.86010801,"7-day click or 1-day view",1.27423409,675,2.16346154,312,0.01037037,7,,"Landing page views",5,0.1720216,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-28-25,Feed,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.83161793,"7-day click or 1-day view",2.14334519,388,1.00258398,387,0.00773196,3,,Reach,387,2.14888355,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.82285714,"7-day click or 1-day view",3.72333549,221,1,221,0,,,Reach,221,3.72333549,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.81910112,"7-day click or 1-day view",2.19598156,373,1.04775281,356,0.00268097,1,,Reach,356,2.30084585,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.77097716,"7-day click or 1-day view",3.1727455,243,1.0210084,238,0.00411523,1,,Reach,238,3.23939982,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,"Instagram Stories",not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.74517483,"7-day click or 1-day view",2.69016182,277,1,277,0,,,Reach,277,2.69016182,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Explore home",not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.72469055,"7-day click or 1-day view",1.75895765,412,1.00243309,411,0,,,Reach,411,1.76323736,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.69079365,"7-day click or 1-day view",2.34963827,294,1.03886926,283,0,,,Reach,283,2.44096696,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,CRS_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,Marketplace,not_delivering,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.66009409,"7-day click or 1-day view",6.60094088,100,2.5,40,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.6327701,"7-day click or 1-day view",2.76318821,229,1.11707317,205,0,,,Reach,205,3.08668342,,2025-04-01,2025-09-17
IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_7-8-25,CRS_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,Explore,inactive,ad,MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_7-8-25,0.62,"7-day click or 1-day view",5.9047619,105,1.10526316,95,0.01904762,2,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Instagram Stories",not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.61397394,"7-day click or 1-day view",3.11661899,197,1,197,0,,,Reach,197,3.11661899,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,Feed,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.49426087,"7-day click or 1-day view",2.06803711,239,1,239,0,,,Reach,239,2.06803711,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,Feed,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.48676056,"7-day click or 1-day view",1.93158954,252,1.01204819,249,0,,,Reach,249,1.9548617,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,"Instagram Stories",not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.45391304,"7-day click or 1-day view",2.53582706,179,1,179,0,,,Reach,179,2.53582706,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,Explore,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.45314685,"7-day click or 1-day view",2.19974201,206,1.00980392,204,0,,,Reach,204,2.2213081,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.44,"7-day click or 1-day view",2.10526316,209,1.0245098,204,0,,,Reach,204,2.15686275,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,Feed,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.4328013,"7-day click or 1-day view",1.99447605,217,1,217,0,,,Reach,217,1.99447605,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,Feed,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.40645161,"7-day click or 1-day view",2.24558902,181,1,181,0,,,Reach,181,2.24558902,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.39171482,"7-day click or 1-day view",2.61143216,150,1,150,0,,,Reach,150,2.61143216,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Facebook Reels",not_delivering,ad,Targeted,0.38644068,"7-day click or 1-day view",5.44282645,71,1.29090909,55,0.08450704,6,,"Landing page views",7,0.05520581,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,Explore,not_delivering,ad,Interest,0.38004773,"7-day click or 1-day view",4.36836467,87,1,87,0.03448276,3,,"Landing page views",2,0.19002386,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,Explore,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.36234528,"7-day click or 1-day view",2.58818055,140,1.00719424,139,0,,,Reach,139,2.60680055,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-video - Piss Guy","Facebook Reels",not_delivering,ad,Interest,0.34183983,"7-day click or 1-day view",6.83679654,50,1.04166667,48,0.06,3,,"Landing page views",3,0.11394661,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-video - Piss Guy","Instagram Stories",not_delivering,ad,Interest,0.29156926,"7-day click or 1-day view",7.67287537,38,1,38,0.07894737,3,,"Landing page views",1,0.29156926,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.29,"7-day click or 1-day view",2.01388889,144,1,144,0,,,Reach,144,2.01388889,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.27,"7-day click or 1-day view",2.32758621,116,1.01754386,114,0,,,Reach,114,2.36842105,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Ads on Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.26412698,"7-day click or 1-day view",2.8400751,93,1,93,0,,,Reach,93,2.8400751,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.25111607,"7-day click or 1-day view",3.26124768,77,1,77,0,,,Reach,77,3.26124768,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,Feed,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.24167832,"7-day click or 1-day view",1.61118881,150,1,150,0,,,Reach,150,1.61118881,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Ads on Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.23029188,"7-day click or 1-day view",2.84310961,81,1,81,0,,,Reach,81,2.84310961,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.23,"7-day click or 1-day view",2.09090909,110,1,110,0,,,Reach,110,2.09090909,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,Explore,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.21182609,"7-day click or 1-day view",2.46309403,86,1,86,0,,,Reach,86,2.46309403,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.16009944,"7-day click or 1-day view",3.20198881,50,1,50,0,,,Reach,50,3.20198881,,2025-04-01,2025-09-17
IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,IG_MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Engagemnt_LD0906,CRS_EN_Sacramento_NOV8_8PM_PissGuy_9-11-25,"Instagram Stories",active,ad,IG_MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Engagemnt_LD0906,0.16,"7-day click or 1-day view",5.33333333,30,1.07142857,28,0.03333333,1,,"Landing page views",1,0.16,4,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Ads on Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.15,"7-day click or 1-day view",3.65853659,41,1,41,0,,,Reach,41,3.65853659,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.14157303,"7-day click or 1-day view",2.83146067,50,1,50,0,,,Reach,50,2.83146067,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.14042489,"7-day click or 1-day view",2.865814,49,1.02083333,48,0,,,Reach,48,2.92551846,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"In-stream reels",not_delivering,ad,Interest,0.14001758,"7-day click or 1-day view",0.67641345,207,1.99038462,104,0.01449275,3,,"Landing page views",2,0.07000879,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Ads on Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.14,"7-day click or 1-day view",3.25581395,43,1,43,0,,,Reach,43,3.25581395,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,Explore,not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.13209677,"7-day click or 1-day view",2.35887097,56,1,56,0,,,Reach,56,2.35887097,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Ads on Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.13146067,"7-day click or 1-day view",2.85784074,46,1,46,0,,,Reach,46,2.85784074,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,CRS_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,"Facebook Notifications",not_delivering,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.13001853,"7-day click or 1-day view",5.2007413,25,1.5625,16,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,IG_MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Engagemnt_LD0906,CRS_EN_Sacramento_NOV8_8PM_PissGuy_9-11-25,Feed,active,ad,IG_MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Engagemnt_LD0906,0.12,"7-day click or 1-day view",8,15,1.25,12,0.13333333,2,,"Landing page views",2,0.06,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.1115493,"7-day click or 1-day view",2.23098592,50,1.02040816,49,0,,,Reach,49,2.27651624,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,Marketplace,not_delivering,ad,Interest,0.11001382,"7-day click or 1-day view",3.05593932,36,1.28571429,28,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.11,"7-day click or 1-day view",4.58333333,24,1,24,0,,,Reach,24,4.58333333,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.10006215,"7-day click or 1-day view",3.45041898,29,1.20833333,24,0,,,Reach,24,4.16925627,,2025-04-01,2025-09-17
IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_Big_6-28-25,"Instagram Stories",not_delivering,ad,W_21-45_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.09145161,"7-day click or 1-day view",1.28805089,71,1,71,0,,,Reach,71,1.28805089,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.09126761,"7-day click or 1-day view",4.34607646,21,1,21,0,,,Reach,21,4.34607646,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,"Flyer_EN_Sacramento_NOV8_8PM_Flyer_7-8-25 - Copy","Facebook Stories",active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.09018054,"7-day click or 1-day view",7.51504514,12,1,12,0.08333333,1,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,T-Flyer,Feed,not_delivering,ad,Targeted,0.085,"7-day click or 1-day view",2.83333333,30,1.25,24,0.06666667,2,,"Landing page views",2,0.0425,,2025-04-01,2025-09-17
IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Sacramento_NOV8_8PM_Flyer_7-8-25,"Explore home",rejected,ad,MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_7-8-25,0.08000905,"7-day click or 1-day view",0.28677079,279,1.31603774,212,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-CRS - Piss Guy","Facebook Reels",not_delivering,ad,Interest,0.08000722,"7-day click or 1-day view",3.63669177,22,1.375,16,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-video - Piss Guy","Facebook profile feed",not_delivering,ad,Interest,0.07037879,"7-day click or 1-day view",10.05411255,7,1,7,0.14285714,1,,"Landing page views",1,0.07037879,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,Video_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,"Facebook Stories",active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.07012929,"7-day click or 1-day view",7.79214327,9,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"Facebook profile feed",not_delivering,ad,Interest,0.07000879,"7-day click or 1-day view",1.79509722,39,1.95,20,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.06067416,"7-day click or 1-day view",0.77787381,78,1,78,0,,,Reach,78,0.77787381,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.06026382,"7-day click or 1-day view",1.88324435,32,1,32,0,,,Reach,32,1.88324435,,2025-04-01,2025-09-17
IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,IG_MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Engagemnt_LD0906,Flyer_EN_Sacramento_NOV8_8PM_Flyer_7-8-25,Explore,active,ad,IG_MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Engagemnt_LD0906,0.06010444,"7-day click or 1-day view",3.75652742,16,1.06666667,15,0,,,"Landing page views",,,,2025-04-01,2025-09-17
