"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Explore,In-app,iPad,inactive,42,Daily,0.010002,"7-day click, 1-day view, or 1-day engaged-view",5.000828,2,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,Explore,In-app,iPhone,inactive,42,Daily,1.260209,"7-day click, 1-day view, or 1-day engaged-view",4.271893,295,1.152344,256,0.00677966,2,1,actions:offsite_conversion.fb_pixel_add_to_cart,1.26020853,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,42,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,13,1,13,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Explore home",In-app,iPhone,inactive,42,Daily,0.130022,"7-day click, 1-day view, or 1-day engaged-view",1.215154,107,1.114583,96,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,42,Daily,63.790556,"7-day click, 1-day view, or 1-day engaged-view",15.055595,4237,1.946256,2177,0.00566439,24,2,actions:offsite_conversion.fb_pixel_add_to_cart,31.89527784,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,42,Daily,0.020003,"7-day click, 1-day view, or 1-day engaged-view",2.500414,8,2,4,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,iPad,inactive,42,Daily,0.100017,"7-day click, 1-day view, or 1-day engaged-view",5.264029,19,1.583333,12,0.05263158,1,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,42,Daily,22.573735,"7-day click, 1-day view, or 1-day engaged-view",5.755669,3922,1.284638,3053,0.01402346,55,10,actions:offsite_conversion.fb_pixel_add_to_cart,2.25737354,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Reels",In-app,Other,inactive,42,Daily,0.020003,"7-day click, 1-day view, or 1-day engaged-view",5.000828,4,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,42,Daily,0.010002,"7-day click, 1-day view, or 1-day engaged-view",1.666943,6,1,6,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,42,Daily,66.340978,"7-day click, 1-day view, or 1-day engaged-view",20.40633,3251,1.902282,1709,0.01138111,37,9,actions:offsite_conversion.fb_pixel_add_to_cart,7.37121974,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,42,Daily,0.030005,"7-day click, 1-day view, or 1-day engaged-view",6.000993,5,1.25,4,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,iPad,inactive,42,Daily,0.820136,"7-day click, 1-day view, or 1-day engaged-view",17.086161,48,1.333333,36,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,42,Daily,49.138131,"7-day click, 1-day view, or 1-day engaged-view",8.903448,5519,1.389127,3973,0.01268346,70,13,actions:offsite_conversion.fb_pixel_add_to_cart,3.77985624,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories",In-app,Other,inactive,42,Daily,0.06001,"7-day click, 1-day view, or 1-day engaged-view",30.004965,2,1,2,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,42,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,,,Ongoing
2025-04-01,2025-09-17,IG_US_PDX_SEP6_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,42,Daily,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,43,Daily,2.160674,"7-day click or 1-day view",48.014975,45,1.022727,44,0.08888889,4,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,43,Daily,0.120037,"7-day click or 1-day view",8.002496,15,1.25,12,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,43,Daily,1.750546,"7-day click or 1-day view",7.578121,231,1.560811,148,0.004329,1,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,43,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,43,Daily,0.200062,"7-day click or 1-day view",5.407092,37,1.15625,32,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,43,Daily,114.065574,"7-day click or 1-day view",12.59419,9057,2.35798,3841,0.0102683,93,4,actions:offsite_conversion.fb_pixel_add_to_cart,28.51639359,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,43,Daily,1.030321,"7-day click or 1-day view",35.528322,29,1.8125,16,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels",In-app,iPad,inactive,43,Daily,0.370115,"7-day click or 1-day view",11.215619,33,1,33,0.03030303,1,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,43,Daily,32.330083,"7-day click or 1-day view",13.083805,2471,1.363687,1812,0.02347228,58,5,actions:offsite_conversion.fb_pixel_add_to_cart,6.4660166,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels",In-app,Other,inactive,43,Daily,0.060019,"7-day click or 1-day view",6.001872,10,1,10,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels","Mobile web","Android Smartphone",inactive,43,Daily,0.260081,"7-day click or 1-day view",14.448951,18,1,18,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Reels","Mobile web",iPhone,inactive,43,Daily,0.080025,"7-day click or 1-day view",6.155766,13,1,13,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,43,Daily,14.954664,"7-day click or 1-day view",22.488217,665,1.696429,392,0.01052632,7,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,43,Daily,1.080337,"7-day click or 1-day view",13.850473,78,1,78,0.02564103,2,1,actions:offsite_conversion.fb_pixel_add_to_cart,1.08033693,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,Desktop,Desktop,inactive,43,Daily,2.63082,"7-day click or 1-day view",14.144196,186,1.603448,116,0.01612903,3,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,In-app,"Android Smartphone",inactive,43,Daily,206.034257,"7-day click or 1-day view",15.500621,13292,2.573475,5165,0.01963587,261,11,actions:offsite_conversion.fb_pixel_add_to_cart,18.73038702,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,In-app,"Android Tablet",inactive,43,Daily,0.410128,"7-day click or 1-day view",15.77415,26,1.625,16,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,In-app,iPad,inactive,43,Daily,2.190683,"7-day click or 1-day view",18.10482,121,1.890625,64,0.11570248,14,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,In-app,iPhone,inactive,43,Daily,93.469151,"7-day click or 1-day view",9.862736,9477,1.805487,5249,0.03629841,344,31,actions:offsite_conversion.fb_pixel_add_to_cart,3.0151339,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,In-app,Other,inactive,43,Daily,0.130041,"7-day click or 1-day view",18.577222,7,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,43,Daily,1.200374,"7-day click or 1-day view",11.542061,104,2.363636,44,0.03846154,4,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Feed,"Mobile web",iPhone,inactive,43,Daily,1.310409,"7-day click or 1-day view",10.318179,127,1.27,100,0.01574803,2,3,actions:offsite_conversion.fb_pixel_add_to_cart,0.4368029,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Marketplace,Desktop,Desktop,inactive,43,Daily,0.030009,"7-day click or 1-day view",7.50234,4,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,43,Daily,4.04126,"7-day click or 1-day view",7.102391,569,2.495614,228,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Marketplace,In-app,"Android Tablet",inactive,43,Daily,0.070022,"7-day click or 1-day view",7.002184,10,0,0,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,Marketplace,In-app,iPhone,inactive,43,Daily,0.77024,"7-day click or 1-day view",3.517079,219,1.440789,152,0.00456621,1,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Right column",Desktop,Desktop,inactive,43,Daily,0.140044,"7-day click or 1-day view",1.474144,95,2.159091,44,0,,,,,Ongoing
2025-04-01,2025-09-17,FB_US_PDX_SEP27_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,43,Daily,0.070022,"7-day click or 1-day view",23.340613,3,0,0,0,,,,,Ongoing
